id,video_id,clip_id,mode,pkl_split,label,regression_label,score_abs_diff,annotation,pkl_polarity,classification_label
npIVLL_fTf0$_$17,npIVLL_fTf0,17,train,train,-1.6666666269302368,-1.6666666269302368,0.0,Negative,negative,0
nsLACXjD4KU$_$2,nsLACXjD4KU,2,train,train,0.0,0.0,0.0,Neutral,neutral,1
nsLACXjD4KU$_$3,nsLACXjD4KU,3,train,train,-0.6666666865348816,-0.6666666865348816,0.0,Negative,negative,0
nw6Kf3AtCz4$_$15,nw6Kf3AtCz4,15,train,train,1.0,1.0,0.0,Positive,positive,2
nw6Kf3AtCz4$_$18,nw6Kf3AtCz4,18,train,train,0.6666666865348816,0.6666666865348816,0.0,Positive,positive,2
nw6Kf3AtCz4$_$21,nw6Kf3AtCz4,21,train,train,1.6666666269302368,1.6666666269302368,0.0,Positive,positive,2
nw6Kf3AtCz4$_$23,nw6Kf3AtCz4,23,train,train,1.6666666269302368,1.6666666269302368,0.0,Positive,positive,2
nw6Kf3AtCz4$_$28,nw6Kf3AtCz4,28,train,train,1.0,1.0,0.0,Positive,positive,2
nw6Kf3AtCz4$_$33,nw6Kf3AtCz4,33,train,train,2.0,2.0,0.0,Positive,positive,2
nw6Kf3AtCz4$_$4,nw6Kf3AtCz4,4,train,train,0.3333333432674408,0.3333333432674408,0.0,Positive,positive,2
nw6Kf3AtCz4$_$8,nw6Kf3AtCz4,8,train,train,1.3333333730697632,1.3333333730697632,0.0,Positive,positive,2
nyzIL6YAonY$_$5,nyzIL6YAonY,5,valid,valid,1.0,1.0,0.0,Positive,positive,2
nyzIL6YAonY$_$6,nyzIL6YAonY,6,valid,valid,1.0,1.0,0.0,Positive,positive,2
nz2vkMyqfeE$_$15,nz2vkMyqfeE,15,train,train,0.3333333432674408,0.3333333432674408,0.0,Positive,positive,2
nz2vkMyqfeE$_$4,nz2vkMyqfeE,4,train,train,1.3333333730697632,1.3333333730697632,0.0,Positive,positive,2
o2XbNJDpOlc$_$6,o2XbNJDpOlc,6,test,test,1.6666666269302368,1.6666666269302368,0.0,Positive,positive,2
o2miCpS7Hwo$_$6,o2miCpS7Hwo,6,train,train,1.3333333730697632,1.3333333730697632,0.0,Positive,positive,2
o4b7hjQwpv0$_$5,o4b7hjQwpv0,5,train,train,0.3333333432674408,0.3333333432674408,0.0,Positive,positive,2
o4b7hjQwpv0$_$6,o4b7hjQwpv0,6,train,train,0.0,0.0,0.0,Neutral,neutral,1
o4b7hjQwpv0$_$8,o4b7hjQwpv0,8,train,train,0.6666666865348816,0.6666666865348816,0.0,Positive,positive,2
o63doZKEIds$_$1,o63doZKEIds,1,train,train,-1.3333333730697632,-1.3333333730697632,0.0,Negative,negative,0
o63doZKEIds$_$3,o63doZKEIds,3,train,train,-0.3333333432674408,-0.3333333432674408,0.0,Negative,negative,0
o63doZKEIds$_$9,o63doZKEIds,9,train,train,0.3333333432674408,0.3333333432674408,0.0,Positive,positive,2
oANUXY3xXKM$_$2,oANUXY3xXKM,2,train,train,-1.0,-1.0,0.0,Negative,negative,0
oBS-IW-BO00$_$3,oBS-IW-BO00,3,test,test,0.0,0.0,0.0,Neutral,neutral,1
oCsrnIomHos$_$11,oCsrnIomHos,11,train,train,-0.3333333432674408,-0.3333333432674408,0.0,Negative,negative,0
oDznO5w3v0U$_$3,oDznO5w3v0U,3,train,train,0.0,0.0,0.0,Neutral,neutral,1
oDznO5w3v0U$_$6,oDznO5w3v0U,6,train,train,1.0,1.0,0.0,Positive,positive,2
oGnKsroR0R0$_$13,oGnKsroR0R0,13,train,train,-2.0,-2.0,0.0,Negative,negative,0
oGnKsroR0R0$_$14,oGnKsroR0R0,14,train,train,0.0,0.0,0.0,Neutral,neutral,1
oHV99Y_EWfI$_$12,oHV99Y_EWfI,12,train,train,1.0,1.0,0.0,Positive,positive,2
oHV99Y_EWfI$_$19,oHV99Y_EWfI,19,train,train,0.6666666865348816,0.6666666865348816,0.0,Positive,positive,2
oHff2W51wZ8$_$1,oHff2W51wZ8,1,test,test,1.3333333730697632,1.3333333730697632,0.0,Positive,positive,2
oHff2W51wZ8$_$2,oHff2W51wZ8,2,test,test,2.0,2.0,0.0,Positive,positive,2
oHff2W51wZ8$_$5,oHff2W51wZ8,5,test,test,2.6666667461395264,2.6666667461395264,0.0,Positive,positive,2
oK951Y2N_k0$_$1,oK951Y2N_k0,1,train,train,-0.3333333432674408,-0.3333333432674408,0.0,Negative,negative,0
oNCvb0F-c88$_$6,oNCvb0F-c88,6,train,train,0.0,0.0,0.0,Neutral,neutral,1
oOhxCwkZsUI$_$0,oOhxCwkZsUI,0,train,train,0.0,0.0,0.0,Neutral,neutral,1
oPlnhc0DkcU$_$1,oPlnhc0DkcU,1,test,test,-0.3333333432674408,-0.3333333432674408,0.0,Negative,negative,0
oPvUDLhTrjI$_$11,oPvUDLhTrjI,11,train,train,1.0,1.0,0.0,Positive,positive,2
oPvUDLhTrjI$_$13,oPvUDLhTrjI,13,train,train,2.3333332538604736,2.3333332538604736,0.0,Positive,positive,2
oVqBUyKvgdU$_$7,oVqBUyKvgdU,7,train,train,-0.3333333432674408,-0.3333333432674408,0.0,Negative,negative,0
oW1OEsP7Dds$_$12,oW1OEsP7Dds,12,train,train,0.0,0.0,0.0,Neutral,neutral,1
oW1OEsP7Dds$_$8,oW1OEsP7Dds,8,train,train,-0.3333333432674408,-0.3333333432674408,0.0,Negative,negative,0
oWAyEzyp2xQ$_$15,oWAyEzyp2xQ,15,train,train,-1.6666666269302368,-1.6666666269302368,0.0,Negative,negative,0
oZxMx8e0x2U$_$2,oZxMx8e0x2U,2,test,test,0.3333333432674408,0.3333333432674408,0.0,Positive,positive,2
obGF3RfWQKE$_$24,obGF3RfWQKE,24,test,test,0.0,0.0,0.0,Neutral,neutral,1
obGF3RfWQKE$_$3,obGF3RfWQKE,3,test,test,1.3333333730697632,1.3333333730697632,0.0,Positive,positive,2
obnOnuzb-Xw$_$1,obnOnuzb-Xw,1,train,train,-0.3333333432674408,-0.3333333432674408,0.0,Negative,negative,0
ogGweZUAVtU$_$10,ogGweZUAVtU,10,train,train,0.0,0.0,0.0,Neutral,neutral,1
ogGweZUAVtU$_$17,ogGweZUAVtU,17,train,train,0.0,0.0,0.0,Neutral,neutral,1
ogGweZUAVtU$_$20,ogGweZUAVtU,20,train,train,0.3333333432674408,0.3333333432674408,0.0,Positive,positive,2
ogGweZUAVtU$_$32,ogGweZUAVtU,32,train,train,0.6666666865348816,0.6666666865348816,0.0,Positive,positive,2
ogGweZUAVtU$_$36,ogGweZUAVtU,36,train,train,-0.3333333432674408,-0.3333333432674408,0.0,Negative,negative,0
ogGweZUAVtU$_$37,ogGweZUAVtU,37,train,train,-0.3333333432674408,-0.3333333432674408,0.0,Negative,negative,0
ogGweZUAVtU$_$38,ogGweZUAVtU,38,train,train,1.0,1.0,0.0,Positive,positive,2
ogGweZUAVtU$_$40,ogGweZUAVtU,40,train,train,0.0,0.0,0.0,Neutral,neutral,1
ogGweZUAVtU$_$46,ogGweZUAVtU,46,train,train,-0.3333333432674408,-0.3333333432674408,0.0,Negative,negative,0
ogGweZUAVtU$_$49,ogGweZUAVtU,49,train,train,0.3333333432674408,0.3333333432674408,0.0,Positive,positive,2
ogGweZUAVtU$_$51,ogGweZUAVtU,51,train,train,0.0,0.0,0.0,Neutral,neutral,1
ogGweZUAVtU$_$7,ogGweZUAVtU,7,train,train,0.6666666865348816,0.6666666865348816,0.0,Positive,positive,2
ogGweZUAVtU$_$9,ogGweZUAVtU,9,train,train,0.0,0.0,0.0,Neutral,neutral,1
oj7A8mpuBeQ$_$11,oj7A8mpuBeQ,11,train,train,0.3333333432674408,0.3333333432674408,0.0,Positive,positive,2
oj7A8mpuBeQ$_$5,oj7A8mpuBeQ,5,train,train,0.6666666865348816,0.6666666865348816,0.0,Positive,positive,2
olcPEN9x5VY$_$2,olcPEN9x5VY,2,train,train,0.3333333432674408,0.3333333432674408,0.0,Positive,positive,2
olcPEN9x5VY$_$7,olcPEN9x5VY,7,train,train,1.0,1.0,0.0,Positive,positive,2
olcPEN9x5VY$_$8,olcPEN9x5VY,8,train,train,1.0,1.0,0.0,Positive,positive,2
olcPEN9x5VY$_$9,olcPEN9x5VY,9,train,train,2.3333332538604736,2.3333332538604736,0.0,Positive,positive,2
omBcvw7izuM$_$10,omBcvw7izuM,10,train,train,1.3333333730697632,1.3333333730697632,0.0,Positive,positive,2
omBcvw7izuM$_$17,omBcvw7izuM,17,train,train,0.0,0.0,0.0,Neutral,neutral,1
omBcvw7izuM$_$2,omBcvw7izuM,2,train,train,0.0,0.0,0.0,Neutral,neutral,1
omBcvw7izuM$_$6,omBcvw7izuM,6,train,train,0.6666666865348816,0.6666666865348816,0.0,Positive,positive,2
omHQ68k50XY$_$8,omHQ68k50XY,8,train,train,-1.3333333730697632,-1.3333333730697632,0.0,Negative,negative,0
ooAF6I-fmTg$_$3,ooAF6I-fmTg,3,valid,valid,0.0,0.0,0.0,Neutral,neutral,1
ooAF6I-fmTg$_$5,ooAF6I-fmTg,5,valid,valid,-0.3333333432674408,-0.3333333432674408,0.0,Negative,negative,0
ooAF6I-fmTg$_$7,ooAF6I-fmTg,7,valid,valid,-2.0,-2.0,0.0,Negative,negative,0
ossKC1VrusE$_$2,ossKC1VrusE,2,test,test,1.6666666269302368,1.6666666269302368,0.0,Positive,positive,2
ossKC1VrusE$_$3,ossKC1VrusE,3,test,test,0.6666666865348816,0.6666666865348816,0.0,Positive,positive,2
ouhCx4TgHlE$_$0,ouhCx4TgHlE,0,train,train,-1.0,-1.0,0.0,Negative,negative,0
ouhCx4TgHlE$_$1,ouhCx4TgHlE,1,train,train,-0.3333333432674408,-0.3333333432674408,0.0,Negative,negative,0
ouhCx4TgHlE$_$2,ouhCx4TgHlE,2,train,train,-1.0,-1.0,0.0,Negative,negative,0
owT0_Xfu8a0$_$0,owT0_Xfu8a0,0,train,train,0.3333333432674408,0.3333333432674408,0.0,Positive,positive,2
oyHKiX5YGDE$_$10,oyHKiX5YGDE,10,train,train,-0.3333333432674408,-0.3333333432674408,0.0,Negative,negative,0
oyHKiX5YGDE$_$15,oyHKiX5YGDE,15,train,train,-0.3333333432674408,-0.3333333432674408,0.0,Negative,negative,0
ozA7pRW4gFM$_$7,ozA7pRW4gFM,7,test,test,0.0,0.0,0.0,Neutral,neutral,1
p18PVgfxook$_$3,p18PVgfxook,3,train,train,0.0,0.0,0.0,Neutral,neutral,1
p19Hsjx2xgI$_$8,p19Hsjx2xgI,8,train,train,0.0,0.0,0.0,Neutral,neutral,1
p4WmcxrXkc4$_$0,p4WmcxrXkc4,0,test,test,0.3333333432674408,0.3333333432674408,0.0,Positive,positive,2
p5LEk2u8tXk$_$13,p5LEk2u8tXk,13,train,train,1.6666666269302368,1.6666666269302368,0.0,Positive,positive,2
p5LEk2u8tXk$_$4,p5LEk2u8tXk,4,train,train,0.6666666865348816,0.6666666865348816,0.0,Positive,positive,2
p7zuPEZgtY4$_$0,p7zuPEZgtY4,0,test,test,0.3333333432674408,0.3333333432674408,0.0,Positive,positive,2
pAclBdj20ZU$_$0,pAclBdj20ZU,0,train,train,-0.3333333432674408,-0.3333333432674408,0.0,Negative,negative,0
pAclBdj20ZU$_$10,pAclBdj20ZU,10,train,train,1.0,1.0,0.0,Positive,positive,2
pAclBdj20ZU$_$6,pAclBdj20ZU,6,train,train,0.0,0.0,0.0,Neutral,neutral,1
pAclBdj20ZU$_$8,pAclBdj20ZU,8,train,train,1.0,1.0,0.0,Positive,positive,2
pFh-SLxltms$_$1,pFh-SLxltms,1,train,train,0.3333333432674408,0.3333333432674408,0.0,Positive,positive,2
pFh-SLxltms$_$14,pFh-SLxltms,14,train,train,0.6666666865348816,0.6666666865348816,0.0,Positive,positive,2
pFh-SLxltms$_$16,pFh-SLxltms,16,train,train,1.6666666269302368,1.6666666269302368,0.0,Positive,positive,2
pFh-SLxltms$_$23,pFh-SLxltms,23,train,train,2.0,2.0,0.0,Positive,positive,2
pFh-SLxltms$_$9,pFh-SLxltms,9,train,train,0.3333333432674408,0.3333333432674408,0.0,Positive,positive,2
pIMByitigYI$_$10,pIMByitigYI,10,train,train,0.6666666865348816,0.6666666865348816,0.0,Positive,positive,2
pIaEcqnzI-s$_$3,pIaEcqnzI-s,3,test,test,0.3333333432674408,0.3333333432674408,0.0,Positive,positive,2
pIaEcqnzI-s$_$5,pIaEcqnzI-s,5,test,test,-0.3333333432674408,-0.3333333432674408,0.0,Negative,negative,0
pIaEcqnzI-s$_$6,pIaEcqnzI-s,6,test,test,0.0,0.0,0.0,Neutral,neutral,1
pIaEcqnzI-s$_$7,pIaEcqnzI-s,7,test,test,-0.3333333432674408,-0.3333333432674408,0.0,Negative,negative,0
pOrk7fl1AYo$_$1,pOrk7fl1AYo,1,valid,valid,0.0,0.0,0.0,Neutral,neutral,1
pOrk7fl1AYo$_$2,pOrk7fl1AYo,2,valid,valid,0.0,0.0,0.0,Neutral,neutral,1
pOrk7fl1AYo$_$3,pOrk7fl1AYo,3,valid,valid,0.3333333432674408,0.3333333432674408,0.0,Positive,positive,2
pOrk7fl1AYo$_$4,pOrk7fl1AYo,4,valid,valid,-0.6666666865348816,-0.6666666865348816,0.0,Negative,negative,0
pQpy7RSfWzM$_$19,pQpy7RSfWzM,19,test,test,0.3333333432674408,0.3333333432674408,0.0,Positive,positive,2
pQpy7RSfWzM$_$8,pQpy7RSfWzM,8,test,test,0.0,0.0,0.0,Neutral,neutral,1
pSxte-ms0t8$_$2,pSxte-ms0t8,2,test,test,0.6666666865348816,0.6666666865348816,0.0,Positive,positive,2
pSxte-ms0t8$_$33,pSxte-ms0t8,33,test,test,-0.3333333432674408,-0.3333333432674408,0.0,Negative,negative,0
pSxte-ms0t8$_$6,pSxte-ms0t8,6,test,test,1.0,1.0,0.0,Positive,positive,2
pSxte-ms0t8$_$7,pSxte-ms0t8,7,test,test,-2.0,-2.0,0.0,Negative,negative,0
pU-MjERGTUk$_$6,pU-MjERGTUk,6,train,train,1.0,1.0,0.0,Positive,positive,2
pVzHaakhKAw$_$0,pVzHaakhKAw,0,train,train,0.3333333432674408,0.3333333432674408,0.0,Positive,positive,2
pVzHaakhKAw$_$5,pVzHaakhKAw,5,train,train,-0.3333333432674408,-0.3333333432674408,0.0,Negative,negative,0
pZye4zFzk3o$_$2,pZye4zFzk3o,2,test,test,-0.6666666865348816,-0.6666666865348816,0.0,Negative,negative,0
pZye4zFzk3o$_$5,pZye4zFzk3o,5,test,test,-0.6666666865348816,-0.6666666865348816,0.0,Negative,negative,0
pbFwuNCQlH8$_$3,pbFwuNCQlH8,3,train,train,0.0,0.0,0.0,Neutral,neutral,1
pbFwuNCQlH8$_$7,pbFwuNCQlH8,7,train,train,0.0,0.0,0.0,Neutral,neutral,1
pf-78LF4ORE$_$22,pf-78LF4ORE,22,train,train,0.0,0.0,0.0,Neutral,neutral,1
pfCPogxnUfw$_$26,pfCPogxnUfw,26,train,train,1.0,1.0,0.0,Positive,positive,2
pfCPogxnUfw$_$8,pfCPogxnUfw,8,train,train,0.0,0.0,0.0,Neutral,neutral,1
pjWLxORDDP4$_$2,pjWLxORDDP4,2,train,train,2.3333332538604736,2.3333332538604736,0.0,Positive,positive,2
pnpFPX34Agk$_$2,pnpFPX34Agk,2,test,test,0.3333333432674408,0.3333333432674408,0.0,Positive,positive,2
pqAGD3ijMPw$_$9,pqAGD3ijMPw,9,train,train,-1.0,-1.0,0.0,Negative,negative,0
pu1C7tmYHxI$_$2,pu1C7tmYHxI,2,train,train,1.0,1.0,0.0,Positive,positive,2
puum3vabpb4$_$15,puum3vabpb4,15,train,train,-0.6666666865348816,-0.6666666865348816,0.0,Negative,negative,0
pvlmYjQdRmA$_$0,pvlmYjQdRmA,0,train,train,0.0,0.0,0.0,Neutral,neutral,1
pwj9YeMJC08$_$15,pwj9YeMJC08,15,train,train,-1.0,-1.0,0.0,Negative,negative,0
q-0gu48ClF4$_$2,q-0gu48ClF4,2,train,train,0.3333333432674408,0.3333333432674408,0.0,Positive,positive,2
q1_knonj0Lw$_$16,q1_knonj0Lw,16,train,train,1.3333333730697632,1.3333333730697632,0.0,Positive,positive,2
q1_knonj0Lw$_$17,q1_knonj0Lw,17,train,train,-0.6666666865348816,-0.6666666865348816,0.0,Negative,negative,0
q1_knonj0Lw$_$4,q1_knonj0Lw,4,train,train,0.3333333432674408,0.3333333432674408,0.0,Positive,positive,2
q1_knonj0Lw$_$7,q1_knonj0Lw,7,train,train,1.0,1.0,0.0,Positive,positive,2
q3QUybiOYeU$_$0,q3QUybiOYeU,0,train,train,0.3333333432674408,0.3333333432674408,0.0,Positive,positive,2
q4hP2j7oewo$_$1,q4hP2j7oewo,1,train,train,-0.3333333432674408,-0.3333333432674408,0.0,Negative,negative,0
q5M1God4M6Y$_$9,q5M1God4M6Y,9,test,test,0.6666666865348816,0.6666666865348816,0.0,Positive,positive,2
q7BxnIM2_z0$_$5,q7BxnIM2_z0,5,train,train,2.0,2.0,0.0,Positive,positive,2
q9yDL81QppI$_$0,q9yDL81QppI,0,valid,valid,-0.3333333432674408,-0.3333333432674408,0.0,Negative,negative,0
q9yDL81QppI$_$1,q9yDL81QppI,1,valid,valid,1.0,1.0,0.0,Positive,positive,2
q9yDL81QppI$_$2,q9yDL81QppI,2,valid,valid,0.0,0.0,0.0,Neutral,neutral,1
qDfSYz0PX9g$_$0,qDfSYz0PX9g,0,test,test,-2.0,-2.0,0.0,Negative,negative,0
qDfSYz0PX9g$_$8,qDfSYz0PX9g,8,test,test,-0.6666666865348816,-0.6666666865348816,0.0,Negative,negative,0
qEkFReBuwxc$_$20,qEkFReBuwxc,20,train,train,1.6666666269302368,1.6666666269302368,0.0,Positive,positive,2
qEuJj4uW93E$_$1,qEuJj4uW93E,1,test,test,0.0,0.0,0.0,Neutral,neutral,1
qFppeQvdfxI$_$5,qFppeQvdfxI,5,train,train,1.0,1.0,0.0,Positive,positive,2
qFppeQvdfxI$_$7,qFppeQvdfxI,7,train,train,1.6666666269302368,1.6666666269302368,0.0,Positive,positive,2
qFppeQvdfxI$_$8,qFppeQvdfxI,8,train,train,1.0,1.0,0.0,Positive,positive,2
qJBQH14qtHc$_$26,qJBQH14qtHc,26,train,train,1.6666666269302368,1.6666666269302368,0.0,Positive,positive,2
qJZlp9uxoTU$_$10,qJZlp9uxoTU,10,train,train,0.0,0.0,0.0,Neutral,neutral,1
qJZlp9uxoTU$_$17,qJZlp9uxoTU,17,train,train,-0.3333333432674408,-0.3333333432674408,0.0,Negative,negative,0
qJZlp9uxoTU$_$18,qJZlp9uxoTU,18,train,train,-0.3333333432674408,-0.3333333432674408,0.0,Negative,negative,0
qJh6x4wmmh8$_$0,qJh6x4wmmh8,0,train,train,-0.3333333432674408,-0.3333333432674408,0.0,Negative,negative,0
qK77ZmbqmOM$_$0,qK77ZmbqmOM,0,valid,valid,-0.3333333432674408,-0.3333333432674408,0.0,Negative,negative,0
qK77ZmbqmOM$_$9,qK77ZmbqmOM,9,valid,valid,-0.3333333432674408,-0.3333333432674408,0.0,Negative,negative,0
qP4uuMI-JSk$_$3,qP4uuMI-JSk,3,train,train,0.6666666865348816,0.6666666865348816,0.0,Positive,positive,2
qP4uuMI-JSk$_$4,qP4uuMI-JSk,4,train,train,2.0,2.0,0.0,Positive,positive,2
qY1sXq-YCHs$_$8,qY1sXq-YCHs,8,valid,valid,-0.3333333432674408,-0.3333333432674408,0.0,Negative,negative,0
qYJtbgLqizk$_$1,qYJtbgLqizk,1,train,train,2.6666667461395264,2.6666667461395264,0.0,Positive,positive,2
qd6YuFGcBGk$_$0,qd6YuFGcBGk,0,train,train,1.3333333730697632,1.3333333730697632,0.0,Positive,positive,2
qd6YuFGcBGk$_$12,qd6YuFGcBGk,12,train,train,1.0,1.0,0.0,Positive,positive,2
qgC8_emxSIU$_$6,qgC8_emxSIU,6,test,test,0.0,0.0,0.0,Neutral,neutral,1
qjMyjLSORY4$_$1,qjMyjLSORY4,1,train,train,2.0,2.0,0.0,Positive,positive,2
qjMyjLSORY4$_$2,qjMyjLSORY4,2,train,train,2.3333332538604736,2.3333332538604736,0.0,Positive,positive,2
qjMyjLSORY4$_$20,qjMyjLSORY4,20,train,train,2.3333332538604736,2.3333332538604736,0.0,Positive,positive,2
qjMyjLSORY4$_$29,qjMyjLSORY4,29,train,train,0.3333333432674408,0.3333333432674408,0.0,Positive,positive,2
qjMyjLSORY4$_$33,qjMyjLSORY4,33,train,train,1.0,1.0,0.0,Positive,positive,2
qjMyjLSORY4$_$5,qjMyjLSORY4,5,train,train,0.0,0.0,0.0,Neutral,neutral,1
qkWdc-E6jGI$_$21,qkWdc-E6jGI,21,train,train,1.0,1.0,0.0,Positive,positive,2
qkWdc-E6jGI$_$6,qkWdc-E6jGI,6,train,train,0.0,0.0,0.0,Neutral,neutral,1
qlDT-bmIzQI$_$4,qlDT-bmIzQI,4,train,train,3.0,3.0,0.0,Positive,positive,2
qlDiE1d45Bc$_$5,qlDiE1d45Bc,5,train,train,0.3333333432674408,0.3333333432674408,0.0,Positive,positive,2
qmMSumMloAs$_$1,qmMSumMloAs,1,valid,valid,2.3333332538604736,2.3333332538604736,0.0,Positive,positive,2
qmMSumMloAs$_$2,qmMSumMloAs,2,valid,valid,2.6666667461395264,2.6666667461395264,0.0,Positive,positive,2
qmMSumMloAs$_$3,qmMSumMloAs,3,valid,valid,1.0,1.0,0.0,Positive,positive,2
qpht9L3s9G4$_$3,qpht9L3s9G4,3,train,train,0.6666666865348816,0.6666666865348816,0.0,Positive,positive,2
qrI7XCKRFNk$_$3,qrI7XCKRFNk,3,train,train,0.0,0.0,0.0,Neutral,neutral,1
qrI7XCKRFNk$_$4,qrI7XCKRFNk,4,train,train,0.0,0.0,0.0,Neutral,neutral,1
qrI7XCKRFNk$_$5,qrI7XCKRFNk,5,train,train,-0.3333333432674408,-0.3333333432674408,0.0,Negative,negative,0
qszy_WSRFUM$_$10,qszy_WSRFUM,10,train,train,1.3333333730697632,1.3333333730697632,0.0,Positive,positive,2
qvIhzmujTi8$_$14,qvIhzmujTi8,14,train,train,0.0,0.0,0.0,Neutral,neutral,1
qyJiDgtj6YE$_$4,qyJiDgtj6YE,4,train,train,1.0,1.0,0.0,Positive,positive,2
r13W4H8ZhqI$_$1,r13W4H8ZhqI,1,valid,valid,0.0,0.0,0.0,Neutral,neutral,1
r13W4H8ZhqI$_$12,r13W4H8ZhqI,12,valid,valid,1.0,1.0,0.0,Positive,positive,2
r13W4H8ZhqI$_$5,r13W4H8ZhqI,5,valid,valid,1.0,1.0,0.0,Positive,positive,2
r13W4H8ZhqI$_$8,r13W4H8ZhqI,8,valid,valid,0.6666666865348816,0.6666666865348816,0.0,Positive,positive,2
r1erb5PSm1A$_$2,r1erb5PSm1A,2,train,train,1.6666666269302368,1.6666666269302368,0.0,Positive,positive,2
r46amqjpWgg$_$15,r46amqjpWgg,15,test,test,0.0,0.0,0.0,Neutral,neutral,1
r46amqjpWgg$_$22,r46amqjpWgg,22,test,test,0.6666666865348816,0.6666666865348816,0.0,Positive,positive,2
r46amqjpWgg$_$26,r46amqjpWgg,26,test,test,0.6666666865348816,0.6666666865348816,0.0,Positive,positive,2
r46amqjpWgg$_$32,r46amqjpWgg,32,test,test,1.0,1.0,0.0,Positive,positive,2
r46amqjpWgg$_$6,r46amqjpWgg,6,test,test,1.3333333730697632,1.3333333730697632,0.0,Positive,positive,2
r4ul1wl_1T8$_$9,r4ul1wl_1T8,9,train,train,0.0,0.0,0.0,Neutral,neutral,1
r5ijC2W9ddk$_$0,r5ijC2W9ddk,0,valid,valid,0.0,0.0,0.0,Neutral,neutral,1
r5ijC2W9ddk$_$8,r5ijC2W9ddk,8,valid,valid,0.3333333432674408,0.3333333432674408,0.0,Positive,positive,2
r8OPmbZZlpE$_$3,r8OPmbZZlpE,3,train,train,1.0,1.0,0.0,Positive,positive,2
r917wP1qsL4$_$6,r917wP1qsL4,6,train,train,0.3333333432674408,0.3333333432674408,0.0,Positive,positive,2
r9tgDqXEcuc$_$4,r9tgDqXEcuc,4,valid,valid,0.3333333432674408,0.3333333432674408,0.0,Positive,positive,2
rApOTQgFW6Y$_$6,rApOTQgFW6Y,6,train,train,0.6666666865348816,0.6666666865348816,0.0,Positive,positive,2
rB6WmWvvyxg$_$1,rB6WmWvvyxg,1,train,train,-0.6666666865348816,-0.6666666865348816,0.0,Negative,negative,0
rB6WmWvvyxg$_$2,rB6WmWvvyxg,2,train,train,0.0,0.0,0.0,Neutral,neutral,1
rB6WmWvvyxg$_$3,rB6WmWvvyxg,3,train,train,0.0,0.0,0.0,Neutral,neutral,1
rB6WmWvvyxg$_$8,rB6WmWvvyxg,8,train,train,-0.3333333432674408,-0.3333333432674408,0.0,Negative,negative,0
rBWeo_rEdcU$_$6,rBWeo_rEdcU,6,train,train,0.3333333432674408,0.3333333432674408,0.0,Positive,positive,2
rBWeo_rEdcU$_$8,rBWeo_rEdcU,8,train,train,0.0,0.0,0.0,Neutral,neutral,1
rC7qKZMKa0U$_$0,rC7qKZMKa0U,0,train,train,0.3333333432674408,0.3333333432674408,0.0,Positive,positive,2
rCQYq4T8SEI$_$0,rCQYq4T8SEI,0,train,train,1.0,1.0,0.0,Positive,positive,2
rCQYq4T8SEI$_$7,rCQYq4T8SEI,7,train,train,-0.6666666865348816,-0.6666666865348816,0.0,Negative,negative,0
rEWQW_ibDwg$_$7,rEWQW_ibDwg,7,train,train,0.3333333432674408,0.3333333432674408,0.0,Positive,positive,2
rFHIApgUtoI$_$1,rFHIApgUtoI,1,train,train,0.3333333432674408,0.3333333432674408,0.0,Positive,positive,2
rFHIApgUtoI$_$5,rFHIApgUtoI,5,train,train,0.6666666865348816,0.6666666865348816,0.0,Positive,positive,2
rLHJ_ebXCHQ$_$3,rLHJ_ebXCHQ,3,train,train,0.6666666865348816,0.6666666865348816,0.0,Positive,positive,2
raQ9Pcgo-II$_$3,raQ9Pcgo-II,3,train,train,-1.3333333730697632,-1.3333333730697632,0.0,Negative,negative,0
rcfnqiD0y8o$_$0,rcfnqiD0y8o,0,test,test,1.6666666269302368,1.6666666269302368,0.0,Positive,positive,2
rexJoy4RMdY$_$4,rexJoy4RMdY,4,train,train,0.0,0.0,0.0,Neutral,neutral,1
rf0yDSeVEUA$_$0,rf0yDSeVEUA,0,valid,valid,2.3333332538604736,2.3333332538604736,0.0,Positive,positive,2
rf0yDSeVEUA$_$1,rf0yDSeVEUA,1,valid,valid,1.6666666269302368,1.6666666269302368,0.0,Positive,positive,2
rf0yDSeVEUA$_$3,rf0yDSeVEUA,3,valid,valid,0.3333333432674408,0.3333333432674408,0.0,Positive,positive,2
rhQB8e999-Q$_$0,rhQB8e999-Q,0,test,test,0.6666666865348816,0.6666666865348816,0.0,Positive,positive,2
rhQB8e999-Q$_$10,rhQB8e999-Q,10,test,test,1.0,1.0,0.0,Positive,positive,2
rhQB8e999-Q$_$5,rhQB8e999-Q,5,test,test,0.0,0.0,0.0,Neutral,neutral,1
rhQB8e999-Q$_$7,rhQB8e999-Q,7,test,test,0.6666666865348816,0.6666666865348816,0.0,Positive,positive,2
rhQB8e999-Q$_$8,rhQB8e999-Q,8,test,test,0.0,0.0,0.0,Neutral,neutral,1
rojyUp4FPSg$_$10,rojyUp4FPSg,10,valid,valid,1.3333333730697632,1.3333333730697632,0.0,Positive,positive,2
rojyUp4FPSg$_$12,rojyUp4FPSg,12,valid,valid,0.6666666865348816,0.6666666865348816,0.0,Positive,positive,2
rojyUp4FPSg$_$16,rojyUp4FPSg,16,valid,valid,0.6666666865348816,0.6666666865348816,0.0,Positive,positive,2
