video_id,clip_id,text,label,annotation,mode,id,polarity_from_regression,annotation_norm
qY1sXq-YCHs,8,"If you refuse the breath test, it will also be for two years.",-0.3333333432674408,Negative,valid,qY1sXq-YCHs$_$8,negative,negative
qmMSumMloAs,1,"And I am here to tell you that we are up to, over 50% funded with the Kickstarter!!! That's amazing!",2.3333332538604736,Positive,valid,qmMSumMloAs$_$1,positive,positive
qmMSumMloAs,3,I'm very hopeful and very confident that we will make this goal!,1.0,Positive,valid,qmMSumMloAs$_$3,positive,positive
qmMSumMloAs,2,So Thank you to everyone who has donated it has been an amazing journey so far and I can't wait... there's 18 days left and... It's gonna rock!,2.6666667461395264,Positive,valid,qmMSumMloAs$_$2,positive,positive
r13W4H8ZhqI,12,"And, you know, we sort of knock them down and pick them back up along the way.",1.0,Positive,valid,r13W4H8ZhqI$_$12,positive,positive
r13W4H8ZhqI,1,"And as you can imagine, you know, in the head and neck region there's a lot of very important structures, their eyes, swallowing muscles, nerves, brain, spinal cord, salivary glands.",0.0,Neutral,valid,r13W4H8ZhqI$_$1,neutral,neutral
r13W4H8ZhqI,5,We feel that we're precise to within a couple of millimeters.,1.0,Positive,valid,r13W4H8ZhqI$_$5,positive,positive
r13W4H8ZhqI,8,"I think the most important thing with patients is to be honest and to, you know, be up front about what they should expect.",0.6666666865348816,Positive,valid,r13W4H8ZhqI$_$8,positive,positive
r5ijC2W9ddk,8,"To learn more about our temporary buildings and shelters, call us at 1-800-330-9294 or visit our website at ShelterStructures.com.",0.3333333432674408,Positive,valid,r5ijC2W9ddk$_$8,positive,positive
r5ijC2W9ddk,0,Have a construction or manufacturing project that requires weather protection from snow or wind?,0.0,Neutral,valid,r5ijC2W9ddk$_$0,neutral,neutral
r9tgDqXEcuc,4,As a matter of fact you are going to want to build three fires in fairly close proximity to one another.,0.3333333432674408,Positive,valid,r9tgDqXEcuc$_$4,positive,positive
rf0yDSeVEUA,1,"So if you are ready to get unstuck, optimize your profile and position yourself as a credible source then this Over the next 30 days, my goal is to pour myself into you and your business and set you up for success!",1.6666666269302368,Positive,valid,rf0yDSeVEUA$_$1,positive,positive
rf0yDSeVEUA,0,hey hey hey Sherri Brown here with a super sweet and awesome promotion for anybody looking to take their business to the next level.,2.3333332538604736,Positive,valid,rf0yDSeVEUA$_$0,positive,positive
rf0yDSeVEUA,3,"August ninth is the last day this will only be offered and it's to the first What's going to take place is you will be brought into the same marketing system that took me from struggling, overwhelmed, and honestly just failing in the industry, to actually generating leads daily into my business.",0.3333333432674408,Positive,valid,rf0yDSeVEUA$_$3,positive,positive
rojyUp4FPSg,26,"With that code, you'll be able to go to a special website and the link is going to be at the bottom of this YouTube video, and it'll also be on malestandard.com, and you enter the code.",1.0,Positive,valid,rojyUp4FPSg$_$26,positive,positive
rojyUp4FPSg,20,"I'm not an overly sweaty person, but I did feel dry, and when I wore this product I did not wear any other fragrances with it.",1.3333333730697632,Positive,valid,rojyUp4FPSg$_$20,positive,positive
rojyUp4FPSg,21,And I got a lot of good compliments actually from it.,1.3333333730697632,Positive,valid,rojyUp4FPSg$_$21,positive,positive
rojyUp4FPSg,23,So this is definitely something good.,2.3333332538604736,Positive,valid,rojyUp4FPSg$_$23,positive,positive
rojyUp4FPSg,5,"So in Male Standard fashion, the first thing we did was we looked at the shampoo and conditioner and we examined the scent.",0.6666666865348816,Positive,valid,rojyUp4FPSg$_$5,positive,positive
rojyUp4FPSg,7,"And if you've seen reviews in the past or read the reviews on our website, you'll see that we are big fans of subtle scents when it comes to shampoos and conditioners or body washes.",0.3333333432674408,Positive,valid,rojyUp4FPSg$_$7,positive,positive
rojyUp4FPSg,9,"So if you have a really overpowering scent, it will clash and just create something that's really not what we wanted.",2.0,Positive,valid,rojyUp4FPSg$_$9,positive,positive
rojyUp4FPSg,10,"So what we liked is it definitely has that fresh, light scent.",1.3333333730697632,Positive,valid,rojyUp4FPSg$_$10,positive,positive
rojyUp4FPSg,12,And it cleans very well.,0.6666666865348816,Positive,valid,rojyUp4FPSg$_$12,positive,positive
rojyUp4FPSg,16,"It's the Fresh, but it is noticeably stronger.",0.6666666865348816,Positive,valid,rojyUp4FPSg$_$16,positive,positive
rojyUp4FPSg,18,This could be your primary scent to wear after you go to the gym or something.,2.5,Positive,valid,rojyUp4FPSg$_$18,positive,positive
rojyUp4FPSg,37,Please remember to leave a comment and subscribe to our channel and visit Malestandard.com.,1.5,Positive,valid,rojyUp4FPSg$_$37,positive,positive
rojyUp4FPSg,36,So thanks again for watching.,0.6666666865348816,Positive,valid,rojyUp4FPSg$_$36,positive,positive
rojyUp4FPSg,34,So we will be posting this video on Malestandard.com with a more in-depth written review and the link to sign up for the Apollo space camp.,2.0,Positive,valid,rojyUp4FPSg$_$34,positive,positive
rojyUp4FPSg,32,The Fresh scent is really good.,0.3333333432674408,Positive,valid,rojyUp4FPSg$_$32,positive,positive
rwNlqh0k1j4,15,"And over the last month, he has directed every member of his national security team to pick up the pace and move forward with ideas for degrading and defeating Daesh more rapidly, more completely, and permanently.",-0.6666666865348816,Negative,valid,rwNlqh0k1j4$_$15,negative,negative
rwNlqh0k1j4,3,Loathing towards Assad drove thousands of Syrians into the arms of Daesh.,-0.6666666865348816,Negative,valid,rwNlqh0k1j4$_$3,negative,negative
rwNlqh0k1j4,2,"This is a case, and there are many in history, in which two supposed enemies are in fact symbolic.",0.0,Neutral,valid,rwNlqh0k1j4$_$2,neutral,neutral
rwNlqh0k1j4,7,The relationship between Assad and Daesh clarifies one of the apparent peculiarities of this conflict – that the two extremes have only rarely targeted one another.,-0.3333333432674408,Negative,valid,rwNlqh0k1j4$_$7,negative,negative
sC16n1k66io,2,I think one of the best ways to talk about what it means to be a republican is to take people that republicans best identify as the leaders who are republicans.,1.6666666269302368,Positive,valid,sC16n1k66io$_$2,positive,positive
sC16n1k66io,16,Republicans have been at the heart and soul of environmental issues.,0.3333333432674408,Positive,valid,sC16n1k66io$_$16,positive,positive
sPremsknoLM,1,Now why do I say that,-0.3333333432674408,Negative,valid,sPremsknoLM$_$1,negative,negative
ssqiwP19JhM,10,"Work study is set at a maximum of 2100 dollars, so it is not a vehicle that should be used to manage the family contribution really nor is it meant for students to be sending home.",0.0,Neutral,valid,ssqiwP19JhM$_$10,neutral,neutral
ssqiwP19JhM,2,And we do want all financial aid forms to be submitted at the same time that the admission application is submitted.,0.3333333432674408,Positive,valid,ssqiwP19JhM$_$2,positive,positive
szic2IB9HB4,5,Retail earnings did very little for consumer discretionary exchange traded funds.,0.3333333432674408,Positive,valid,szic2IB9HB4$_$5,positive,positive
tQ-CIfgj-Js,3,"And my group is basically doing it on natural water filters using plants to purify water, which is basically a natural way to get rid of carcinogens in the water supply for people and underdeveloped countries can get access to clean water more efficiently than  paying so much money for all the devices or just like... not having water at all.",0.0,Neutral,valid,tQ-CIfgj-Js$_$3,neutral,neutral
tXQpm-nKxNA,5,For those of you already pursuing an education abroad I'm very grateful and wish you well.,1.6666666269302368,Positive,valid,tXQpm-nKxNA$_$5,positive,positive
tXQpm-nKxNA,7,And to those students who have yet to study abroad I urge you to stretch your boundaries and your imaginations and set off on your own adventures.,1.6666666269302368,Positive,valid,tXQpm-nKxNA$_$7,positive,positive
uacdDoBtT1k,0,"In developed economies the youth unemployment rate will decline in the next 5 years, from the current 17.5% to 15.6% in 2017. This decline is mainly related to the fact that increasingly young people are dropping out of the labour market, as they find it more and more difficult to find a job.",-1.3333333730697632,Negative,valid,uacdDoBtT1k$_$0,negative,negative
uacdDoBtT1k,6,"But so far, from a statistical point of view, we are basically not counting them anymore as job seekers, because they have dropped out.",-0.6666666865348816,Negative,valid,uacdDoBtT1k$_$6,negative,negative
unNY4zIk8MM,1,"Barber could offer, and how responsive her girls are to her and the needs of the team, it’s been an incredible fit the last couple years",1.6666666269302368,Positive,valid,unNY4zIk8MM$_$1,positive,positive
unNY4zIk8MM,3,"Whenever the team reports we’re here 30 minutes prior to them, getting things ready",0.6666666865348816,Positive,valid,unNY4zIk8MM$_$3,positive,positive
unNY4zIk8MM,5,"” The Rockets certified athletic trainer is Victoria Simonetti, and she also relies on the help of the managers",1.0,Positive,valid,unNY4zIk8MM$_$5,positive,positive
unNY4zIk8MM,8,What do you want me to do to get the process started,0.0,Neutral,valid,unNY4zIk8MM$_$8,neutral,neutral
uooIiW6dEyg,1,And this waste we throw away for good,-0.3333333432674408,Negative,valid,uooIiW6dEyg$_$1,negative,negative
uooIiW6dEyg,5,"If it is an economic asset, it means that we will pay more attention to it, both when we recycle at home and and also when companies begin their manufacturing process",0.0,Neutral,valid,uooIiW6dEyg$_$5,neutral,neutral
v2Rr-EsJda8,0,"PROTESTING, THE BIGGER PROBLEM IS ACTUALLY THE UNDERLYING ONE",-0.3333333432674408,Negative,valid,v2Rr-EsJda8$_$0,negative,negative
v2Rr-EsJda8,6,THE SECOND PART IS WHY THIS IS A REALLY ADJUSTING STORY TODAY,0.6666666865348816,Positive,valid,v2Rr-EsJda8$_$6,positive,positive
v9gjg7TDlTA,0,"Our recipients of those microloans, they do not use those loans efficiently.",0.3333333432674408,Positive,valid,v9gjg7TDlTA$_$0,positive,positive
v9gjg7TDlTA,4,"It seems that programs do more bad than good, which is really counterintuitive and surprising.",-0.6666666865348816,Negative,valid,v9gjg7TDlTA$_$4,negative,negative
vHzbn_YW76s,3,We don't like to be rude with people but if we have to we will be.,-1.0,Negative,valid,vHzbn_YW76s$_$3,negative,negative
vU0a4F36Ksw,13,"And finally, I also look at high technology or information technology and how that impacts how we manage companies, how we manage information, and how we manage people",0.6666666865348816,Positive,valid,vU0a4F36Ksw$_$13,positive,positive
vU0a4F36Ksw,12,"I also deal in the field of managing organizations and managing projects, so I look at that intersection with social entrepreneurship",0.3333333432674408,Positive,valid,vU0a4F36Ksw$_$12,positive,positive
vU0a4F36Ksw,17,My last two papers actually resulted from having participated in research that originated at the University,1.0,Positive,valid,vU0a4F36Ksw$_$17,positive,positive
vU0a4F36Ksw,0,"[music] Jamie Gruman: I think the main strength of the program is that it can be completed in a reasonable amount of time, and you finish the program with very solid, strong research skills that allow into you to take those skills either into industry or into an academic job",1.3333333730697632,Positive,valid,vU0a4F36Ksw$_$0,positive,positive
vU0a4F36Ksw,3,So the culture is very supportive,1.0,Positive,valid,vU0a4F36Ksw$_$3,positive,positive
vU0a4F36Ksw,5,"People are interested when you actually publish something, or when you present something, and it's always questioning the big why are you doing this",1.0,Positive,valid,vU0a4F36Ksw$_$5,positive,positive
vU0a4F36Ksw,7,"Jamie Gruman: We've had students investigate a wide variety of issues, in the program",0.6666666865348816,Positive,valid,vU0a4F36Ksw$_$7,positive,positive
vU0a4F36Ksw,20,They want to learn,1.6666666269302368,Positive,valid,vU0a4F36Ksw$_$20,positive,positive
vbr3EA8cJTI,0,Thank you so much for joining me today on our healthy version of how to do snacks right.,1.3333333730697632,Positive,valid,vbr3EA8cJTI$_$0,positive,positive
vbr3EA8cJTI,2,"I have my yam chips, and you'll see it's a very small amount because I keep eating them.",1.6666666269302368,Positive,valid,vbr3EA8cJTI$_$2,positive,positive
vbr3EA8cJTI,7,"But, even if it means you are not making your own nut/trailmix, go buy some.",0.0,Neutral,valid,vbr3EA8cJTI$_$7,neutral,neutral
vbr3EA8cJTI,6,"Again, the two tips that I really encourage you to invest some time in: plan and prepare, that may mean some cooking at home.",1.0,Positive,valid,vbr3EA8cJTI$_$6,positive,positive
wF8980oGklk,24,The children when they are sent off to use the iPads or the computers know that they are going to work,0.6666666865348816,Positive,valid,wF8980oGklk$_$24,positive,positive
wF8980oGklk,25,And that's what makes teaching so much easier,1.6666666269302368,Positive,valid,wF8980oGklk$_$25,positive,positive
wF8980oGklk,1,Same gentleman most of the time came,0.0,Neutral,valid,wF8980oGklk$_$1,neutral,neutral
wF8980oGklk,0,Before we started working with CENTORRINO Technologies we had a local firm that worked with us,0.0,Neutral,valid,wF8980oGklk$_$0,neutral,neutral
wF8980oGklk,3,He didn't have a knowledge of how the CEO worked and what the requirements were,-0.3333333432674408,Negative,valid,wF8980oGklk$_$3,negative,negative
wF8980oGklk,2,It was a little limiting,-0.3333333432674408,Negative,valid,wF8980oGklk$_$2,negative,negative
wF8980oGklk,6,They were using CENTORRINO as well and had good reports back about those so we thought we'd have a chat,0.0,Neutral,valid,wF8980oGklk$_$6,neutral,neutral
wF8980oGklk,17,We are leaning towards more of a Mac school and that's been something that has been a real bonus for us,0.6666666865348816,Positive,valid,wF8980oGklk$_$17,positive,positive
wosolsrH3sM,6,"Of course, we extend our deepest condolences to all the families and all those affected by this senseless violence, and we reaffirm our commitment to support the Iraqi people and the Government of Iraq as they work to defeat Daesh.",0.3333333432674408,Positive,valid,wosolsrH3sM$_$6,positive,positive
x-zGBp7axao,3,"I grew up Republican, but I think it is a big day in history today and I don't think it matters what party the president is and I think we need change, we need the economy to pick up, we need the world to be a better place and if Obama is going to be the one to do it, then I'm all for it.",1.6666666269302368,Positive,valid,x-zGBp7axao$_$3,positive,positive
